ContactID,Created,Updated,Location,Campaign,Program,SubFaculty,ProgramType,Status,StartDate,EndDate,LDA,TerminationDate,Gender,BirthDate,EducationLevel,Postal,TestScore,WonderlicScore,PrimaryFunder,NetRevenue
527331,"11/3/2022 4:32:27 PM","6/5/2023 12:24:57 PM","Kansas City","Unknown Other - Other","Medical Assisting Certificate (Day)","Medical Assisting","Certificate","1.1a Active","1/3/2023 12:00:00 AM","10/5/2023 12:00:00 AM","6/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","9/6/1994 12:00:00 AM","College Graduate","64119","25"," N.A.","Direct Subsidized Stafford Loan (Federal)",18700
528465,"1/20/2023 1:17:01 PM","5/22/2023 10:39:27 AM","Kansas City","Unknown Other - Other","Medical Assisting Certificate (Day)","Medical Assisting","Certificate","1.2w Withdrawn","3/14/2023 12:00:00 AM","12/14/2023 12:00:00 AM","5/2/2023 12:00:00 AM","5/2/2023 12:00:00 AM","Female","3/2/2001 12:00:00 AM","Some College or University","64138","19"," N.A.","Pell Grant (Federal)",17900
524094,"4/29/2022 7:50:21 AM","5/25/2023 1:18:28 PM","Kansas City","ER - Website-PPC - Website - I Want Answers","Medical Assisting Certificate (Day)","Medical Assisting","Certificate","1.4 Complete","8/1/2022 12:00:00 AM","5/12/2023 12:00:00 AM","5/12/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","12/2/1998 12:00:00 AM","Some College or University","64012","20","20 A1 Timed","Pell Grant (Federal)",18700
528930,"1/1/1900 12:00:00 AM","2/28/2023 8:25:13 AM","Kansas City","ER - Website-PPC - Website - I Want Answers","Medical Assisting Certificate (Day)","Medical Assisting","Certificate","1.4 Complete","5/25/2021 12:00:00 AM","12/30/2022 12:00:00 AM","12/30/2022 12:00:00 AM","1/1/1900 12:00:00 AM","Male","9/26/2002 12:00:00 AM"," N.A.","64093",""," N.A."," ",18700
524400,"5/17/2022 8:49:04 AM","7/28/2022 9:22:02 AM","Kansas City","Call-In - Call-In","Medical Assisting Certificate (Eve)","Medical Assisting","Certificate","1.2w Withdrawn","7/6/2022 12:00:00 AM","10/6/2023 12:00:00 AM","7/13/2022 12:00:00 AM","7/13/2022 12:00:00 AM","Female","6/6/2002 12:00:00 AM","High School Graduate","64132","19"," N.A.","Direct Subsidized Stafford Loan (Federal)",18700
523852,"4/14/2022 2:20:06 PM","10/6/2022 12:54:28 PM","Kansas City","ER - Website-PPC - Website - I Want Answers","Medical Assisting Certificate (Eve)","Medical Assisting","Certificate","1.2w Withdrawn","7/6/2022 12:00:00 AM","10/6/2023 12:00:00 AM","8/12/2022 12:00:00 AM","8/12/2022 12:00:00 AM","Female","3/5/1998 12:00:00 AM","High School Graduate","66106","19"," N.A.","Pell Grant (Federal)",18700
524801,"6/5/2022 8:50:41 PM","6/6/2023 1:17:45 PM","Kansas City","ER - Website-PPC - Website - I Want Answers","Medical Assisting Certificate (Eve)","Medical Assisting","Certificate","1.1a Active","7/6/2022 12:00:00 AM","10/6/2023 12:00:00 AM","6/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","5/13/1988 12:00:00 AM","Some College or University","64127","17"," N.A.","Cash / Check / Money Order (Personal)",19296.14
524887,"6/10/2022 9:50:19 AM","5/16/2023 8:23:29 AM","Kansas City","ER - Website-PPC - Website - I Want Answers","Medical Assisting Certificate (Eve)","Medical Assisting","Certificate","1.1a Active","7/6/2022 12:00:00 AM","10/6/2023 12:00:00 AM","6/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","4/24/1972 12:00:00 AM","High School Graduate","66102","23"," N.A.","Direct Subsidized Stafford Loan (Federal)",19251.28
523466,"3/19/2022 10:51:49 AM","2/28/2023 5:55:35 PM","Kansas City","ER - Website-PPC - Website - I Want Answers","Medical Assisting Certificate (Eve)","Medical Assisting","Certificate","1.1a Active","5/9/2022 12:00:00 AM","8/11/2023 12:00:00 AM","6/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","5/1/1988 12:00:00 AM","Some College or University","66111","24"," N.A.","Pell Grant (Federal)",18700
523822,"4/12/2022 10:06:43 PM","5/9/2023 12:44:36 PM","Kansas City","ER - Website-PPC - Website - I Want Answers","Medical Assisting Certificate (Eve)","Medical Assisting","Certificate","1.1a Active","5/9/2022 12:00:00 AM","8/11/2023 12:00:00 AM","5/30/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","3/30/1996 12:00:00 AM","High School Graduate","64030","18"," N.A.","Pell Grant (Federal)",18700
524415,"5/18/2022 12:12:25 AM","6/5/2023 4:18:49 PM","Kansas City","ER - Website-PPC - Website - I Want Answers","Medical Assisting Certificate (Eve)","Medical Assisting","Certificate","1.1a Active","10/24/2022 12:00:00 AM","2/9/2024 12:00:00 AM","6/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","2/28/2004 12:00:00 AM","High School Graduate","64055","16"," N.A.","Pell Grant (Federal)",18700
523760,"4/7/2022 2:18:39 PM","5/24/2023 1:45:23 PM","Kansas City","ER - Website-PPC - Website - I Want Answers","Medical Assisting Certificate (Eve)","Medical Assisting","Certificate","1.1a Active","10/24/2022 12:00:00 AM","2/9/2024 12:00:00 AM","6/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","6/11/1999 12:00:00 AM","High School Graduate","64119","21"," N.A.","Pell Grant (Federal)",18700
523192,"3/1/2022 9:04:23 AM","8/31/2022 3:29:47 PM","Kansas City","ER - Website-PPC - Website - I Want Answers","Medical Assisting Certificate (Eve)","Medical Assisting","Certificate","1.1a Active","5/9/2022 12:00:00 AM","8/11/2023 12:00:00 AM","5/30/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","11/24/1996 12:00:00 AM","High School Graduate","64055","17","17 A1 Timed","Pell Grant (Federal)",18700
526015,"8/11/2022 4:57:59 PM","5/24/2023 1:44:43 PM","Kansas City","ER - Website-PPC - Website - I Want Answers","Medical Assisting Certificate (Eve)","Medical Assisting","Certificate","1.1a Active","10/24/2022 12:00:00 AM","2/9/2024 12:00:00 AM","5/26/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","7/13/2001 12:00:00 AM","High School Graduate","66048","20"," N.A.","Direct Unsubsidized Stafford Loan (Federal)",18880.9
527751,"12/6/2022 11:06:32 AM","5/26/2023 8:26:34 AM","Kansas City","ER - Website-PPC - Website - I Want Answers","Medical Assisting Certificate (Eve)","Medical Assisting","Certificate","1.1a Active","2/27/2023 12:00:00 AM","5/27/2024 12:00:00 AM","6/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","9/24/1995 12:00:00 AM","High School Graduate","64131","18"," N.A.","Pell Grant (Federal)",18700
528498,"1/22/2023 2:48:15 PM","5/25/2023 11:32:33 AM","Kansas City","ER - Schedule a Tour - Schedule a Tour","Medical Assisting Certificate (Eve)","Medical Assisting","Certificate","1.1lp LOA (Personal)","2/27/2023 12:00:00 AM","9/20/2024 12:00:00 AM","4/27/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","4/23/1993 12:00:00 AM","College Graduate","64163","25"," N.A.","Pell Grant (Federal)",18700
528155,"1/1/1900 12:00:00 AM","5/31/2023 2:25:31 PM","Kansas City","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1lf LOA (Financial)","2/14/2023 12:00:00 AM","5/2/2024 12:00:00 AM","5/30/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Male","6/27/1996 12:00:00 AM"," N.A.","64111","24"," N.A.","Rehab Vocational Rehab (State)",18586
529838,"4/20/2023 2:02:18 PM","5/30/2023 8:24:40 AM","Kansas City","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","5/30/2023 12:00:00 AM","5/2/2024 12:00:00 AM","6/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","11/9/1998 12:00:00 AM","High School Graduate","66062","24"," N.A.","Cash / Check / Money Order (Personal)",18586
529264,"3/16/2023 9:34:42 AM","5/30/2023 7:41:09 AM","Kansas City","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","5/30/2023 12:00:00 AM","5/2/2024 12:00:00 AM","6/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","2/12/1977 12:00:00 AM","High School Graduate","64050","18"," N.A.","Direct Unsubsidized Stafford Loan (Federal)",18956.8
526470,"9/5/2022 10:44:57 AM","5/18/2023 3:33:30 PM","Kansas City","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","10/18/2022 12:00:00 AM","9/21/2023 12:00:00 AM","5/30/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","8/23/2002 12:00:00 AM","High School Graduate","66212","19"," N.A.","Pell Grant (Federal)",18586
525854,"8/2/2022 9:29:53 AM","6/5/2023 12:49:41 PM","Kansas City","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","1/4/2023 12:00:00 AM","11/22/2023 12:00:00 AM","6/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","6/13/1985 12:00:00 AM","Some College or University","64014",""," N.A.","Pell Grant (Federal)",18586
525895,"1/1/1900 12:00:00 AM","6/5/2023 12:27:16 PM","Kansas City","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","1/4/2023 12:00:00 AM","11/15/2023 12:00:00 AM","6/5/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","11/5/1974 12:00:00 AM","Some College or University","64644","20"," N.A.","Direct Unsubsidized Stafford Loan (Federal)",17736
519247,"8/11/2021 4:33:26 PM","6/5/2023 12:27:27 PM","Kansas City","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","1/4/2023 12:00:00 AM","11/15/2023 12:00:00 AM","6/5/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","3/17/2004 12:00:00 AM","Some College or University","64086","27"," N.A.","Cash / Check / Money Order (Personal)",17586
518644,"7/3/2021 11:45:02 AM","6/5/2023 10:49:33 AM","Kansas City","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","5/16/2022 12:00:00 AM","6/8/2023 12:00:00 AM","5/30/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","1/30/1995 12:00:00 AM","Some College or University","64119","19","19 A1 Timed","Pell Grant (Federal)",17586
522893,"2/8/2022 9:15:15 AM","5/29/2023 10:51:29 AM","Kansas City","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","8/29/2022 12:00:00 AM","8/2/2023 12:00:00 AM","6/5/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","7/3/2004 12:00:00 AM","High School Graduate","66102","19"," N.A.","Pell Grant (Federal)",18586
523016,"2/17/2022 10:03:16 AM","5/29/2023 10:51:41 AM","Kansas City","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","5/16/2022 12:00:00 AM","8/2/2023 12:00:00 AM","6/5/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Male","3/31/1991 12:00:00 AM","High School Graduate","64128","17"," N.A.","Pell Grant (Federal)",18586
525524,"7/13/2022 4:00:37 PM","6/1/2023 10:15:09 AM","Kansas City","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","10/18/2022 12:00:00 AM","9/21/2023 12:00:00 AM","6/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","8/1/1993 12:00:00 AM"," N.A.","66101","18"," N.A.","Pell Grant (Federal)",18586
525484,"7/11/2022 8:25:46 PM","5/29/2023 10:51:01 AM","Kansas City","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","8/29/2022 12:00:00 AM","8/2/2023 12:00:00 AM","6/5/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Male","7/9/2001 12:00:00 AM","Some College or University","64134","29"," N.A.","Cash / Check / Money Order (Personal)",18586
521977,"1/1/1900 12:00:00 AM","6/5/2023 10:44:09 AM","Kansas City","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","5/16/2022 12:00:00 AM","4/19/2023 12:00:00 AM","4/19/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","1/3/1995 12:00:00 AM","High School Graduate","64113","25","25 A1 Timed","Pell Grant (Federal)",18586
523768,"4/7/2022 7:58:33 PM","4/21/2023 8:57:25 AM","Kansas City","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.4 Complete","5/16/2022 12:00:00 AM","4/19/2023 12:00:00 AM","4/19/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","3/2/1997 12:00:00 AM","High School Graduate","66204","20","20 A1 Timed","Pell Grant (Federal)",18586
526070,"8/15/2022 11:09:07 AM","4/14/2023 11:14:21 AM","Springfield","ER - Schedule a Tour - Schedule a Tour","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.2w Withdrawn","1/4/2023 12:00:00 AM","10/4/2023 12:00:00 AM","1/5/2023 12:00:00 AM","1/3/2023 12:00:00 AM","Female","3/21/1994 12:00:00 AM","Some College or University","65802","30"," N.A.","Direct Unsubsidized Stafford Loan (Federal)",18586
525799,"1/1/1900 12:00:00 AM","3/22/2023 4:19:50 PM","Kansas City","SEO - SEO","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.2w Withdrawn","8/29/2022 12:00:00 AM","11/22/2023 12:00:00 AM","2/22/2023 12:00:00 AM","3/7/2023 12:00:00 AM","Female","9/6/1988 12:00:00 AM","High School Graduate","64128","20","20","Pell Grant (Federal)",22427
525542,"1/1/1900 12:00:00 AM","6/6/2023 1:10:25 PM","Kansas City","Short Form - Short Form","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1lf LOA (Financial)","8/29/2022 12:00:00 AM","8/2/2023 12:00:00 AM","3/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","2/25/1990 12:00:00 AM","High School Graduate","65301","25"," N.A.","Pell Grant (Federal)",18586
527753,"12/6/2022 12:11:06 PM","5/19/2023 10:53:01 AM","Kansas City","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","2/14/2023 12:00:00 AM","1/18/2024 12:00:00 AM","6/5/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","7/28/1991 12:00:00 AM"," N.A.","64111","22"," N.A.","Pell Grant (Federal)",18586
527547,"11/20/2022 9:51:24 PM","5/25/2023 2:32:01 PM","Kansas City","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","2/14/2023 12:00:00 AM","1/18/2024 12:00:00 AM","6/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","8/10/2003 12:00:00 AM","Some College or University","64111","21"," N.A.","Pell Grant (Federal)",18586
527220,"10/26/2022 1:14:33 AM","6/5/2023 12:25:23 PM","Kansas City","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","1/4/2023 12:00:00 AM","11/22/2023 12:00:00 AM","6/5/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","8/15/1970 12:00:00 AM","Some College or University","64105","19"," N.A.","Direct Unsubsidized Stafford Loan (Federal)",18956.8
527431,"11/10/2022 7:44:43 PM","5/19/2023 10:54:43 AM","Kansas City","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","4/10/2023 12:00:00 AM","3/13/2024 12:00:00 AM","6/5/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","2/17/1995 12:00:00 AM","Some College or University","64068","21"," N.A.","Pell Grant (Federal)",18073
527061,"10/14/2022 11:51:41 AM","5/18/2023 3:33:05 PM","Kansas City","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","10/18/2022 12:00:00 AM","9/21/2023 12:00:00 AM","6/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","12/28/1977 12:00:00 AM","Some College or University","66061","20"," N.A.","Veterans Affairs (Federal)",18586
526633,"9/14/2022 2:15:08 PM","5/15/2023 3:14:31 PM","Kansas City","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","2/14/2023 12:00:00 AM","1/18/2024 12:00:00 AM","6/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","3/4/2004 12:00:00 AM","High School Graduate","64082","21"," N.A.","Direct Subsidized Stafford Loan (Federal)",18586
526284,"8/25/2022 2:18:15 PM","5/30/2023 7:31:55 AM","Kansas City","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","10/18/2022 12:00:00 AM","9/21/2023 12:00:00 AM","6/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","10/10/2002 12:00:00 AM"," N.A.","64076","25"," N.A.","Cash / Check / Money Order (Personal)",19450.96
526059,"8/14/2022 7:20:49 PM","12/7/2022 10:21:23 AM","Kansas City","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","8/29/2022 12:00:00 AM","8/2/2023 12:00:00 AM","6/5/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","1/8/1997 12:00:00 AM"," N.A.","67401",""," N.A.","Pell Grant (Federal)",18586
525759,"7/27/2022 1:51:03 PM","5/18/2023 3:34:22 PM","Kansas City","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","10/18/2022 12:00:00 AM","9/21/2023 12:00:00 AM","6/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","2/12/1997 12:00:00 AM"," N.A.","65340",""," N.A.","Direct Unsubsidized Stafford Loan (Federal)",18956.8
525767,"7/27/2022 7:12:42 PM","5/18/2023 3:34:09 PM","Kansas City","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","10/18/2022 12:00:00 AM","9/21/2023 12:00:00 AM","6/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","5/23/1994 12:00:00 AM","Some College or University","64064",""," N.A.","Direct Unsubsidized Stafford Loan (Federal)",18956.6
525163,"6/26/2022 8:45:48 PM","5/18/2023 3:35:40 PM","Kansas City","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","8/29/2022 12:00:00 AM","9/21/2023 12:00:00 AM","6/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","2/24/2000 12:00:00 AM","High School Graduate","64134","18"," N.A.","Pell Grant (Federal)",18586
525256,"7/1/2022 2:58:26 PM","6/1/2023 10:15:45 AM","Kansas City","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","10/18/2022 12:00:00 AM","9/21/2023 12:00:00 AM","6/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","10/29/2001 12:00:00 AM"," N.A.","64055",""," N.A.","Cash / Check / Money Order (Personal)",18586
525630,"7/19/2022 4:51:59 PM","5/18/2023 3:34:34 PM","Kansas City","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","10/18/2022 12:00:00 AM","9/21/2023 12:00:00 AM","6/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","10/6/1998 12:00:00 AM","High School Graduate","66106",""," N.A.","Cash / Check / Money Order (Personal)",18586
525635,"7/19/2022 8:12:21 PM","6/5/2023 12:49:55 PM","Kansas City","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","1/4/2023 12:00:00 AM","11/15/2023 12:00:00 AM","6/5/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","3/20/1988 12:00:00 AM"," N.A.","64050","19"," N.A.","Direct Unsubsidized Stafford Loan (Federal)",17702.26
525396,"7/7/2022 3:21:40 PM","5/29/2023 10:52:02 AM","Kansas City","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","8/29/2022 12:00:00 AM","8/2/2023 12:00:00 AM","6/5/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Male","6/13/2000 12:00:00 AM","High School Graduate","64134","28"," N.A.","Pell Grant (Federal)",18586
525421,"7/8/2022 2:00:57 PM","11/21/2022 4:01:29 PM","Kansas City","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","8/29/2022 12:00:00 AM","8/2/2023 12:00:00 AM","6/5/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","6/16/1977 12:00:00 AM"," N.A.","64060",""," N.A.","Direct Subsidized Stafford Loan (Federal)",18586
525363,"7/6/2022 4:25:04 PM","5/18/2023 9:32:50 AM","Kansas City","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","4/10/2023 12:00:00 AM","3/13/2024 12:00:00 AM","6/5/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","7/1/2004 12:00:00 AM","High School Graduate","64724","18"," N.A.","Direct Subsidized Stafford Loan (Federal)",18586
523275,"3/6/2022 11:31:35 PM","5/30/2023 8:23:41 AM","Kansas City","ER - Website-PPC - Website - I Want Answers","Massage Therapy Certificate (Day)","Massage Therapy","Certificate","1.1a Active","5/30/2023 12:00:00 AM","5/2/2024 12:00:00 AM","6/1/2023 12:00:00 AM","1/1/1900 12:00:00 AM","Female","4/29/1991 12:00:00 AM","College Graduate","66215","32"," N.A.","Cash / Check / Money Order (Personal)",18586
